residual_source,setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,Q_name,Q_order,quotient_fit_status,assignment_strategy,relation_threshold,nontrivial_threshold,relation_violation_rate,quotient_holonomy_nontrivial_rate,quotient_holonomy_entropy,quotient_score,source_element_count,triangle_relation_count,quotient_certified,quotient_status,assignment_image_counts_json,quotient_holonomy_counts_json,bootstrap_samples,bootstrap_same_Q_rate,bootstrap_holonomy_distribution_stability,bootstrap_relation_violation_mean,bootstrap_nontrivial_rate_mean
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,C3,3,heuristic,identity,0.01,0.1,0.0,0.0,-0.0,0.0,4,1,False,unstable_no_lift,"{""0"": 4}","{""0"": 1}",100,0.0,1.0,0.0,0.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,C3,3,heuristic,identity,0.01,0.25,0.0,0.0,-0.0,0.0,4,1,False,unstable_no_lift,"{""0"": 4}","{""0"": 1}",100,0.0,1.0,0.0,0.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,C3,3,heuristic,identity,0.05,0.05,0.0,0.0,-0.0,0.0,4,1,False,unstable_no_lift,"{""0"": 4}","{""0"": 1}",100,0.0,1.0,0.0,0.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,C3,3,heuristic,identity,0.05,0.1,0.0,0.0,-0.0,0.0,4,1,False,unstable_no_lift,"{""0"": 4}","{""0"": 1}",100,0.0,1.0,0.0,0.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,C3,3,heuristic,identity,0.05,0.25,0.0,0.0,-0.0,0.0,4,1,False,unstable_no_lift,"{""0"": 4}","{""0"": 1}",100,0.0,1.0,0.0,0.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,C4,4,heuristic,random_restart_9,0.0,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""2"": 1, ""3"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,C4,4,heuristic,random_restart_9,0.0,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""2"": 1, ""3"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,C4,4,heuristic,random_restart_9,0.0,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""2"": 1, ""3"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,C4,4,heuristic,random_restart_9,0.01,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""2"": 1, ""3"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,C4,4,heuristic,random_restart_9,0.01,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""2"": 1, ""3"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,C4,4,heuristic,random_restart_9,0.01,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""2"": 1, ""3"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,C4,4,heuristic,random_restart_9,0.05,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""2"": 1, ""3"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,C4,4,heuristic,random_restart_9,0.05,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""2"": 1, ""3"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,C4,4,heuristic,random_restart_9,0.05,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""2"": 1, ""3"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,V4,4,heuristic,random_restart_2,0.0,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,V4,4,heuristic,random_restart_2,0.0,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,V4,4,heuristic,random_restart_2,0.0,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,V4,4,heuristic,random_restart_2,0.01,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,V4,4,heuristic,random_restart_2,0.01,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,V4,4,heuristic,random_restart_2,0.01,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,V4,4,heuristic,random_restart_2,0.05,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,V4,4,heuristic,random_restart_2,0.05,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,V4,4,heuristic,random_restart_2,0.05,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,S3,6,heuristic,random_restart_0,0.0,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""1"": 1, ""2"": 1, ""5"": 2}","{""5"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,S3,6,heuristic,random_restart_0,0.0,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""1"": 1, ""2"": 1, ""5"": 2}","{""5"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,S3,6,heuristic,random_restart_0,0.0,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""1"": 1, ""2"": 1, ""5"": 2}","{""5"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,S3,6,heuristic,random_restart_0,0.01,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""1"": 1, ""2"": 1, ""5"": 2}","{""5"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,S3,6,heuristic,random_restart_0,0.01,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""1"": 1, ""2"": 1, ""5"": 2}","{""5"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,S3,6,heuristic,random_restart_0,0.01,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""1"": 1, ""2"": 1, ""5"": 2}","{""5"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,S3,6,heuristic,random_restart_0,0.05,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""1"": 1, ""2"": 1, ""5"": 2}","{""5"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,S3,6,heuristic,random_restart_0,0.05,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""1"": 1, ""2"": 1, ""5"": 2}","{""5"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,S3,6,heuristic,random_restart_0,0.05,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""1"": 1, ""2"": 1, ""5"": 2}","{""5"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,D4,8,heuristic,random_restart_54,0.0,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""3"": 1, ""5"": 1, ""6"": 1}","{""6"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,D4,8,heuristic,random_restart_54,0.0,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""3"": 1, ""5"": 1, ""6"": 1}","{""6"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,D4,8,heuristic,random_restart_54,0.0,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""3"": 1, ""5"": 1, ""6"": 1}","{""6"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,D4,8,heuristic,random_restart_54,0.01,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""3"": 1, ""5"": 1, ""6"": 1}","{""6"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,D4,8,heuristic,random_restart_54,0.01,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""3"": 1, ""5"": 1, ""6"": 1}","{""6"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,D4,8,heuristic,random_restart_54,0.01,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""3"": 1, ""5"": 1, ""6"": 1}","{""6"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,D4,8,heuristic,random_restart_54,0.05,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""3"": 1, ""5"": 1, ""6"": 1}","{""6"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,D4,8,heuristic,random_restart_54,0.05,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""3"": 1, ""5"": 1, ""6"": 1}","{""6"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,D4,8,heuristic,random_restart_54,0.05,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 1, ""3"": 1, ""5"": 1, ""6"": 1}","{""6"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C2,2,heuristic,ambient_parity_to_order2_0,0.0,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""1"": 2}","{""1"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C2,2,heuristic,ambient_parity_to_order2_0,0.0,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""1"": 2}","{""1"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C2,2,heuristic,ambient_parity_to_order2_0,0.0,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""1"": 2}","{""1"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C2,2,heuristic,ambient_parity_to_order2_0,0.01,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""1"": 2}","{""1"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C2,2,heuristic,ambient_parity_to_order2_0,0.01,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""1"": 2}","{""1"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C2,2,heuristic,ambient_parity_to_order2_0,0.01,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""1"": 2}","{""1"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C2,2,heuristic,ambient_parity_to_order2_0,0.05,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""1"": 2}","{""1"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C2,2,heuristic,ambient_parity_to_order2_0,0.05,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""1"": 2}","{""1"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C2,2,heuristic,ambient_parity_to_order2_0,0.05,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""1"": 2}","{""1"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C3,3,heuristic,random_restart_0,0.0,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C3,3,heuristic,random_restart_0,0.0,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C3,3,heuristic,random_restart_0,0.0,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C3,3,heuristic,random_restart_0,0.01,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C3,3,heuristic,random_restart_0,0.01,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C3,3,heuristic,random_restart_0,0.01,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C3,3,heuristic,random_restart_0,0.05,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C3,3,heuristic,random_restart_0,0.05,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C3,3,heuristic,random_restart_0,0.05,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C4,4,heuristic,ambient_parity_to_order2_0,0.0,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C4,4,heuristic,ambient_parity_to_order2_0,0.0,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C4,4,heuristic,ambient_parity_to_order2_0,0.0,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C4,4,heuristic,ambient_parity_to_order2_0,0.01,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C4,4,heuristic,ambient_parity_to_order2_0,0.01,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C4,4,heuristic,ambient_parity_to_order2_0,0.01,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C4,4,heuristic,ambient_parity_to_order2_0,0.05,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C4,4,heuristic,ambient_parity_to_order2_0,0.05,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,C4,4,heuristic,ambient_parity_to_order2_0,0.05,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""2"": 2}","{""2"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,V4,4,heuristic,ambient_parity_to_order2_0,0.0,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""1"": 2}","{""1"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,V4,4,heuristic,ambient_parity_to_order2_0,0.0,0.1,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""1"": 2}","{""1"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,V4,4,heuristic,ambient_parity_to_order2_0,0.0,0.25,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""1"": 2}","{""1"": 1}",100,1.0,1.0,0.0,1.0
real,mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,V4,4,heuristic,ambient_parity_to_order2_0,0.01,0.05,0.0,1.0,-0.0,-1.0,4,1,True,certified_candidate,"{""0"": 2, ""1"": 2}","{""1"": 1}",100,1.0,1.0,0.0,1.0
